Project ID	GeoNameID	   0
P111679	2383204	   4
P111679	237556	   4
P113221	240396	   4
P113221	2385836	   4
P113221	2385105	   4
P113221	2386161	   4
P113221	2386243	   4
P113221	236887	   4
P113221	2383204	   4
P113221	2383765	   4
P113221	2383653	   4
P113221	2383650	   4
P113221	2377556	   4
P113221	2384205	   4
P115259	2389853	   1
P115259	239880	   6
P116542	7731897	   3
P116542	2389853	   1
P116542	2389205	   1
P116542	239880	   8
P116542	2383765	   4
P116542	2383653	   4
P116542	2383650	   4
P116805	239880	   6
P117616	2389853	   1
P117616	2388873	   1
P117616	239880	   8
P117616	2385701	   2
P117616	2385666	   2
P125915	239880	   8
P082037	3895114	   8
P102931	3895114	   8
P103441	3895114	   6
P086689	3873544	   4
P076807	3880306	   4
P076807	3881974	   4
P076807	3893623	   4
P076807	3898380	   4
P076807	3899463	   4
P096469	3871336	   1
P114774	3895114	   6
P094471	3895114	   8
P111918	3898380	   4
P111918	3880306	   4
P040599	1816781	   1
P040599	1814388	   5
P040599	7576895	   1
P040599	1808929	   1
P040599	1792943	   4
P040599	7576896	   5
P069862	1818059	   1
P069862	1816935	   3
P069862	2038362	   1
P069862	2038284	   1
P069862	1815818	   1
P069862	1815761	   3
P069862	1815550	   1
P069862	1815304	   1
P069862	6640435	   3
P069862	1814734	   1
P069862	1813854	   1
P069862	6643342	   1
P069862	2037847	   3
P069862	6642687	   1
P069862	1927423	   1
P069862	1811043	   1
P069862	2037374	   1
P069862	1810945	   1
P069862	2037327	   1
P069862	1810247	   1
P069862	1809937	   1
P069862	2037074	   3
P069862	2037067	   1
P069862	2037012	   3
P069862	2036780	   1
P069862	1807699	   3
P069862	2036752	   1
P069862	2036580	   3
P069862	2036380	   3
P069862	1804002	   1
P069862	1803850	   1
P069862	1800946	   1
P069862	2035609	   1
P069862	2035587	   1
P069862	1798080	   1
P069862	2035335	   1
P069862	1557657	   1
P069862	2035222	   1
P069862	1796840	   1
P069862	1795852	   3
P069862	1795534	   1
P069862	1795106	   1
P069862	2034831	   1
P069862	1794742	   1
P069862	2034654	   3
P069862	1793897	   1
P069862	1793095	   1
P069862	1792691	   3
P069862	2034405	   1
P069862	1791261	   1
P069862	1791227	   3
P069862	1790484	   3
P069862	1790353	   1
P069862	1910292	   1
P069862	1803440	   1
P069862	1786824	   1
P069862	2033412	   3
P069862	6599415	   1
P069862	1786419	   1
P069862	1786225	   1
P069862	1786216	   3
P070519	1810815	   3
P075728	1809935	   4
P075728	1809858	   1
P075728	1795563	   3
P075728	1783916	   5
P075730	1815551	   3
P075730	1790555	   5
P075730	1790484	   3
P075730	1930488	   1
P075730	1783761	   3
P075732	1814912	   1
P075732	1807294	   5
P075732	1805390	   1
P075732	1797797	   1
P075732	1796236	   1
P077752	1810458	   1
P077752	1808198	   1
P077752	1807084	   1
P077752	1797438	   1
P077752	1795247	   1
P077752	1796328	   4
P077752	1791681	   1
P077752	1791680	   3
P077752	1791673	   1
P077752	1787093	   1
P077752	1787083	   3
P077752	1785453	   1
P081161	1909729	   1
P081161	1909732	   1
P081161	1816327	   1
P081161	1814906	   1
P081161	1942237	   1
P081161	1812936	   1
P081161	1806557	   1
P081161	1806413	   1
P081161	1805144	   1
P081161	1909730	   1
P081161	1800175	   1
P081161	1800142	   1
P081161	1798314	   1
P081161	1797123	   1
P081161	1795834	   1
P081161	1794844	   1
P081161	1792672	   1
P081161	1792607	   1
P081161	1942240	   1
P081161	1786371	   1
P081161	1909731	   1
P081161	1816835	   1
P081255	1818017	   1
P081255	1816371	   1
P081255	1815538	   1
P081255	1815484	   1
P081255	1814441	   1
P081255	1813209	   1
P081255	1810978	   1
P081255	1808752	   1
P081255	1808193	   1
P081255	1808175	   1
P081255	1806348	   1
P081255	1805383	   1
P081255	1804855	   1
P081255	1803779	   1
P081255	1801578	   1
P081255	1800369	   1
P081255	1799500	   1
P081255	1799006	   1
P081255	1798314	   1
P081255	1798223	   1
P081255	1798171	   1
P081255	1797123	   1
P081255	1791746	   1
P081255	1791633	   1
P081255	1791581	   1
P081255	1790901	   1
P081255	1788939	   1
P081255	1788906	   1
P081255	1788314	   1
P081255	1787009	   1
P081255	1783569	   1
P081255	1786371	   1
P081255	1786265	   1
P081255	1786062	   1
P081255	1909731	   1
P081255	1784591	   1
P081255	1784519	   1
P081348	1816962	   1
P081348	1812991	   1
P081348	1811265	   1
P081348	1807551	   1
P081348	1805959	   1
P081348	1804877	   1
P081348	1804474	   1
P081348	1801844	   1
P081348	1801736	   1
P081348	1783562	   1
P081348	1800717	   1
P081348	1800685	   1
P081348	1800521	   1
P081348	1799475	   1
P081348	1797437	   1
P081348	1797335	   1
P081348	1797036	   1
P081348	1795920	   1
P081348	1795610	   1
P081348	1795552	   1
P081348	1793967	   1
P081348	1793888	   1
P081348	1793894	   1
P081348	1792541	   1
P081348	1792540	   1
P081348	1791610	   1
P081348	1791609	   1
P081348	1788212	   1
P081348	1790596	   1
P081348	1789729	   1
P081348	1789623	   1
P081348	1789216	   1
P081348	1788570	   1
P081348	1788521	   1
P081348	1788388	   1
P081348	1787336	   1
P081348	1786672	   1
P081348	1786421	   1
P081348	1786415	   1
P081348	1786014	   1
P081348	1784779	   1
P081348	1784665	   1
P081615	1816485	   1
P081615	1800035	   1
P081615	1793510	   3
P081615	1793510	   3
P081615	1785409	   1
P081776	6571340	   1
P081776	1811102	   3
P081776	1811102	   3
P081776	1806297	   3
P081776	1800036	   1
P083322	1810228	   1
P083322	264136	   1
P083322	1800627	   3
P083322	6929460	   1
P083322	1797203	   1
P083322	124924	   1
P083322	6913046	   1
P083322	1788855	   1
P083322	1786770	   1
P084003	6571340	   1
P084003	1809858	   1
P084003	1806299	   1
P084003	1800036	   1
P084003	1799000	   1
P084437	1813801	   1
P084437	1813441	   1
P084437	2037374	   1
P084437	1810722	   1
P084437	2037310	   1
P084437	1810594	   1
P084437	1810492	   1
P084437	1810307	   1
P084437	1809056	   1
P084437	6599420	   1
P084437	1807127	   1
P084437	1807113	   1
P084437	1806817	   1
P084437	1806531	   1
P084437	6567619	   1
P084437	1805604	   1
P084437	6575196	   1
P084437	1804824	   1
P084437	1804249	   1
P084437	1803993	   1
P084437	2036083	   1
P084437	2036065	   1
P084437	1802781	   1
P084437	1800795	   1
P084437	1799361	   1
P084437	1798314	   1
P084437	1797916	   1
P084437	1797123	   1
P084437	1803358	   1
P084437	1794844	   1
P084437	1793690	   1
P084437	1790914	   1
P084437	1790843	   1
P084437	1788575	   1
P084437	1787869	   1
P084437	1786415	   1
P084437	1786371	   1
P084437	1785613	   1
P084437	6642566	   1
P084437	1784742	   1
P085124	1816670	   1
P085124	1815286	   1
P085124	7576734	   1
P085124	1809858	   1
P085124	1809078	   1
P085124	1808722	   1
P085124	1808392	   1
P085124	1800163	   1
P085124	1793511	   1
P085124	1998778	   1
P085124	1788852	   1
P085124	7511523	   1
P085124	1786657	   1
P085124	1784658	   1
P085376	1818058	   4
P085376	1817991	   3
P085376	1816335	   3
P085376	1813854	   1
P085376	1809151	   3
P085376	1808721	   3
P085376	1805751	   3
P085376	1805548	   1
P085376	1805306	   1
P085376	1803553	   1
P085376	1803316	   3
P085376	1802671	   1
P085376	1802199	   3
P085376	1801618	   3
P085376	1799355	   4
P085376	1798902	   1
P085376	1796328	   4
P085376	1794783	   1
P085376	1793752	   3
P085376	1793659	   1
P085376	1792542	   1
P085376	1786512	   3
P085376	7576744	   1
P085376	1787736	   1
P085376	1787083	   3
P085376	6643245	   3
P085376	1785887	   1
P085376	1785450	   3
P086035	1794665	   1
P086446	1909729	   1
P086446	1817038	   1
P086446	1815237	   1
P086446	1811310	   1
P086446	1914252	   1
P086446	1798038	   1
P086446	1794844	   1
P086446	1792625	   1
P086446	1791746	   1
P086446	1791004	   1
P086446	1788260	   1
P086446	1786371	   1
P086446	1909731	   1
P086515	1817292	   1
P086515	1816371	   3
P086515	1809445	   4
P086515	1804567	   1
P086515	1802692	   1
P086515	1801518	   1
P086515	1814991	   8
P086515	1797318	   1
P086515	1551529	   1
P086515	1794510	   1
P086515	1794509	   1
P086515	1794014	   1
P086515	1793985	   1
P086515	1789155	   1
P086515	1788059	   1
P086515	1787698	   1
P086515	1785694	   4
P086515	6643436	   1
P086515	6642193	   1
P086629	2036965	   4
P087224	1813827	   1
P087224	1813339	   1
P087224	1808975	   1
P087224	1808115	   1
P087224	6642461	   1
P087224	1792925	   1
P087224	1790585	   3
P087224	7576881	   1
P087224	1785696	   1
P087224	6642267	   1
P087318	1817858	   1
P087318	1817130	   1
P087318	1816085	   1
P087318	1815906	   1
P087318	1814871	   3
P087318	1813038	   1
P087318	1810900	   1
P087318	1809867	   4
P087318	1809485	   1
P087318	1808376	   1
P087318	1807091	   1
P087318	1806196	   1
P087318	1804607	   1
P087318	1803426	   1
P087318	1802539	   1
P087318	1802429	   1
P087318	1802246	   1
P087318	1801981	   1
P087318	1801059	   1
P087318	1800118	   1
P087318	1799866	   3
P087318	1799527	   1
P087318	1799364	   1
P087318	1798801	   1
P087318	1798535	   1
P087318	1797088	   1
P087318	1797124	   1
P087318	1796767	   1
P087318	1796171	   1
P087318	1792998	   1
P087318	1792996	   1
P087318	1792938	   1
P087318	1791061	   1
P087318	1790895	   1
P087318	1789321	   1
P087318	1789055	   1
P087318	1786461	   1
P087318	1786349	   1
P087318	1786281	   1
P087318	1784857	   1
P087318	1784312	   1
P087318	1783675	   1
P088964	1817858	   1
P088964	1817130	   1
P088964	1816085	   1
P088964	1815906	   1
P088964	1814871	   1
P088964	1813038	   1
P088964	1810900	   1
P088964	1809485	   1
P088964	1808376	   1
P088964	1807091	   1
P088964	1806196	   1
P088964	1803426	   1
P088964	1802539	   1
P088964	7576885	   1
P088964	1802429	   1
P088964	1802246	   1
P088964	1801981	   1
P088964	1801059	   1
P088964	1800118	   1
P088964	1799866	   3
P088964	1799869	   1
P088964	1799527	   1
P088964	1799364	   1
P088964	1798801	   1
P088964	1798535	   1
P088964	1797088	   1
P088964	1797124	   1
P088964	1796774	   1
P088964	1796171	   1
P088964	1792998	   1
P088964	1792996	   1
P088964	1792938	   1
P088964	1791061	   1
P088964	1790895	   1
P088964	1789321	   1
P088964	1789055	   1
P088964	7576888	   1
P088964	7576886	   1
P088964	1786349	   1
P088964	1786281	   1
P088964	1784857	   1
P088964	1784312	   1
P088964	1783675	   1
P090335	1815461	   3
P090335	1814905	   4
P090335	1812532	   3
P090335	1809857	   3
P090335	1805986	   3
P090335	1805751	   3
P090335	2036115	   4
P090335	1803566	   3
P090335	1801785	   3
P090335	1800160	   3
P090335	1529101	   3
P090335	1791671	   3
P090335	1790384	   3
P090335	1790352	   3
P090335	1784657	   3
P090336	1814721	   1
P090336	1808924	   2
P090336	1799395	   3
P090375	2038630	   3
P090375	2037353	   3
P090375	2037326	   1
P090375	2037084	   1
P090375	2035516	   3
P090375	2033763	   1
P090375	2033369	   1
P090376	1814912	   1
P090376	1806507	   1
P090376	1805390	   1
P090376	1803861	   1
P090376	7524902	   1
P090376	1797797	   1
P090376	1896408	   1
P090376	1783920	   1
P090377	1796328	   4
P090649	1816085	   1
P090649	1807091	   1
P091020	1816128	   1
P091020	1815531	   1
P091020	1815513	   1
P091020	1813464	   1
P091020	1812269	   1
P091020	1811083	   1
P091020	1811049	   1
P091020	1811017	   4
P091020	1809860	   1
P091020	1809203	   1
P091020	1809199	   1
P091020	6607729	   1
P091020	1807983	   1
P091020	1807749	   1
P091020	1806555	   1
P091020	1806166	   1
P091020	1806304	   1
P091020	1806168	   1
P091020	1806120	   1
P091020	6607620	   1
P091020	6607663	   1
P091020	1805096	   1
P091020	1804116	   1
P091020	1803894	   1
P091020	1921722	   1
P091020	1796228	   1
P091020	1802632	   1
P091020	1800778	   1
P091020	1800492	   1
P091020	1800476	   1
P091020	1800461	   1
P091020	1799957	   1
P091020	1799634	   1
P091020	1799377	   1
P091020	1798933	   2
P091020	1798794	   1
P091020	1798729	   1
P091020	1798676	   1
P091020	1798529	   1
P091020	1797838	   1
P091020	1797281	   1
P091020	1796227	   1
P091020	1795856	   1
P091020	1795402	   2
P091020	1794791	   1
P091020	1794358	   1
P091020	1793645	   1
P091020	1791493	   2
P091020	1791047	   1
P091020	1922013	   1
P091020	6607501	   1
P091020	1790350	   1
P091020	1789965	   1
P091020	1789831	   1
P091020	6607506	   1
P091020	1788657	   2
P091020	6607732	   1
P091020	6607623	   1
P091020	1787126	   1
P091020	1786401	   2
P091020	1786386	   1
P091020	1786361	   1
P091020	1786256	   1
P091020	1786138	   1
P091020	1785660	   1
P091020	1785105	   1
P091020	1785103	   1
P091020	1784965	   1
P091020	1784700	   1
P091020	1784118	   1
P091949	1817238	   3
P091949	1529531	   2
P091949	1810676	   4
P091949	1810492	   1
P091949	1529644	   1
P091949	1280957	   2
P091949	1280956	   3
P091949	1280942	   1
P091949	1280931	   3
P091949	1804429	   3
P091949	1936502	   1
P091949	1797656	   1
P091949	1279950	   1
P091949	1280930	   1
P091949	1792891	   3
P091949	7413698	   1
P091949	1786367	   1
P091949	1785532	   1
P091949	1785035	   3
P091949	1936483	   1
P092618	2038630	   3
P092618	2037353	   3
P092618	2037326	   1
P092618	2037084	   1
P092618	2035516	   3
P092618	2033763	   1
P092618	2033369	   1
P092631	1806561	   1
P092631	1806562	   1
P092631	1998386	   1
P092631	1790384	   3
P092631	1785572	   1
P093963	1809458	   3
P095315	6642905	   1
P095315	6599413	   1
P095315	1816342	   1
P095315	1816337	   1
P095315	1816082	   1
P095315	1815508	   1
P095315	1815300	   1
P095315	1813326	   1
P095315	1813324	   3
P095315	1811043	   1
P095315	1809946	   1
P095315	1808209	   1
P095315	1800144	   1
P095315	1804128	   1
P095315	7577125	   1
P095315	1800500	   1
P095315	1798852	   1
P095315	7428592	   1
P095315	1797176	   1
P095315	1793904	   1
P095315	1791261	   1
P095315	1787069	   1
P095315	1786901	   1
P095315	6599415	   1
P095315	6599412	   1
P095315	1784547	   1
P095315	1783748	   1
P096707	1809935	   4
P096707	1809857	   3
P096707	1787530	   3
P096812	1815278	   1
P096812	1814039	   1
P096812	1812946	   2
P096812	1281274	   1
P096812	1810950	   1
P096812	1809894	   1
P096812	1807069	   1
P096812	1804649	   3
P096812	1803666	   3
P096812	1801749	   1
P096812	1801341	   1
P096812	1797478	   1
P096812	1802011	   1
P096812	1794002	   1
P096812	1793961	   1
P096812	1791492	   1
P096812	1791425	   1
P096812	1787898	   1
P096812	1787107	   1
P096812	1786687	   1
P096812	6642883	   1
P096920	1809151	   3
P096920	1803447	   1
P096920	1797692	   1
P096920	1790842	   1
P096920	1786657	   1
P096923	1815496	   1
P096923	1803487	   1
P096923	1800480	   1
P096923	1798524	   1
P096923	1787956	   1
P096925	1818058	   4
P096925	1816439	   3
P096925	1556657	   1
P096925	1809134	   1
P096925	6643475	   1
P096925	1807644	   1
P096925	1558231	   1
P096925	1556794	   1
P096925	1556656	   2
P096925	1557061	   1
P096925	1556650	   1
P096925	1558306	   1
P096925	1791238	   1
P096925	1556666	   1
P096925	1790320	   1
P096925	1557190	   1
P096925	1556648	   1
P096926	1547795	   1
P096926	1813808	   1
P096926	1813801	   1
P096926	1813801	   1
P096926	1548656	   1
P096926	1810196	   1
P096926	1810196	   1
P096926	1547765	   1
P096926	6567624	   1
P096926	7576953	   1
P096926	1808293	   1
P096926	1807283	   1
P096926	1807283	   1
P096926	1804733	   1
P096926	1806260	   4
P096926	6567650	   1
P096926	6567650	   1
P096926	1548449	   1
P096926	1802650	   1
P096926	1802650	   1
P096926	1801554	   1
P096926	1799960	   3
P096926	1799719	   3
P096926	6567626	   1
P096926	7502687	   1
P096926	1797575	   1
P096926	6567627	   1
P096926	6567651	   1
P096926	1796016	   1
P096926	1793533	   1
P096926	1793532	   1
P096926	6567625	   1
P096926	1788068	   1
P096926	1787743	   3
P096926	6567643	   1
P096926	7576952	   1
P096926	7576952	   1
P096926	1784640	   3
P096926	1784640	   3
P098078	1816091	   1
P098078	1815747	   1
P098078	1812731	   1
P098078	1557252	   1
P098078	1812223	   1
P098078	1811225	   1
P098078	1811040	   1
P098078	1810845	   1
P098078	1810362	   2
P098078	1810308	   2
P098078	1809134	   1
P098078	1808853	   1
P098078	1808722	   1
P098078	1807649	   3
P098078	1807699	   3
P098078	1807698	   1
P098078	6643475	   1
P098078	1807644	   1
P098078	1807551	   1
P098078	1806260	   4
P098078	6567619	   1
P098078	1805517	   3
P098078	1805329	   1
P098078	1803985	   1
P098078	1803553	   1
P098078	1802795	   1
P098078	7601808	   1
P098078	6643457	   1
P098078	1798618	   1
P098078	6567633	   1
P098078	6573986	   1
P098078	1797036	   1
P098078	1796328	   4
P098078	1796301	   1
P098078	1794783	   1
P098078	1794110	   1
P098078	1793771	   1
P098078	6573982	   1
P098078	1793502	   3
P098078	1793473	   1
P098078	6573984	   1
P098078	1793014	   1
P098078	1792577	   1
P098078	1791613	   1
P098078	1791426	   1
P098078	1791238	   1
P098078	1789510	   2
P098078	1789419	   1
P098078	1789216	   1
P098078	1789017	   1
P098078	1788526	   1
P098078	6573980	   1
P098078	1787823	   3
P098078	1787746	   1
P098078	1787743	   1
P098078	6573981	   1
P098078	6643455	   1
P098078	6643484	   1
P098078	6643473	   1
P098078	6567629	   1
P098078	1785606	   1
P098078	1785453	   1
P098078	1557048	   1
P098078	1784130	   1
P098078	1783873	   1
P098654	1809935	   4
P098654	1796328	   4
P098654	1795912	   4
P099062	1812185	   1
P099062	7577042	   1
P099062	1810311	   1
P099062	1808773	   4
P099062	7577038	   1
P099062	1802265	   1
P099062	1802203	   1
P099062	1801792	   1
P099062	1806654	   1
P099062	7577039	   1
P099062	1799481	   1
P099062	6586361	   1
P099062	1797593	   3
P099062	1796421	   1
P099062	7577040	   1
P099062	1795266	   3
P099062	1899269	   1
P099062	1793346	   1
P099062	1793293	   1
P099062	1792185	   1
P099062	1805035	   1
P099062	6602263	   1
P099062	1911777	   1
P099062	1788924	   1
P099062	1788570	   1
P099062	7577036	   1
P099062	1786041	   1
P099062	1786014	   1
P099062	1784658	   1
P099062	1784657	   3
P099112	1817993	   1
P099112	1816440	   1
P099112	1815425	   3
P099112	6640435	   3
P099112	1814761	   3
P099112	1557163	   1
P099112	1806775	   3
P099112	1802199	   3
P099112	1799914	   1
P099112	1793752	   3
P099112	1792619	   3
P099112	1792618	   1
P099112	1792618	   1
P099112	1792358	   1
P099112	1791226	   1
P099112	1788080	   1
P099751	1817976	   1
P099751	1816935	   3
P099751	6599418	   1
P099751	7070424	   1
P099751	7043021	   1
P099751	1812822	   1
P099751	1810978	   1
P099751	7062032	   1
P099751	7070402	   1
P099751	7514286	   1
P099751	7069823	   1
P099751	1807650	   1
P099751	1805958	   1
P099751	1908994	   1
P099751	1805727	   1
P099751	7069538	   1
P099751	7070431	   1
P099751	1802300	   1
P099751	1801736	   1
P099751	7069852	   1
P099751	1799561	   1
P099751	7069831	   1
P099751	1798314	   1
P099751	1999092	   1
P099751	1797013	   1
P099751	1795610	   1
P099751	1795552	   1
P099751	7070347	   1
P099751	7069841	   1
P099751	7070355	   1
P099751	1793967	   1
P099751	7070359	   1
P099751	1792711	   1
P099751	1791746	   1
P099751	7069832	   1
P099751	1791353	   1
P099751	1791025	   1
P099751	1910418	   1
P099751	1789729	   1
P099751	1788390	   1
P099751	1787748	   1
P099751	1786748	   1
P099751	1786135	   1
P099751	1785653	   1
P099751	1784779	   1
P099992	2038299	   3
P099992	2037704	   1
P099992	2037353	   3
P099992	2036425	   3
P099992	2036112	   3
P099992	2035516	   3
P100455	1816305	   1
P100455	1815474	   1
P100455	1811471	   1
P100455	1811263	   1
P100455	6602276	   1
P100455	1805010	   3
P100455	1804877	   1
P100455	1804474	   1
P100455	6602259	   1
P100455	1800717	   1
P100455	1800685	   1
P100455	1800458	   1
P100455	1799365	   1
P100455	1798420	   1
P100455	1797437	   1
P100455	1797916	   1
P100455	1797556	   1
P100455	1793888	   1
P100455	6602284	   1
P100455	1793556	   1
P100455	1792540	   1
P100455	1791609	   1
P100455	1791407	   1
P100455	1790843	   1
P100455	1788910	   1
P100455	1788465	   1
P100455	1787156	   1
P100455	1787098	   1
P100455	1786014	   1
P100455	1785978	   1
P100455	1784348	   1
P101258	1817837	   1
P101258	1806949	   4
P101258	1788934	   2
P101258	1786764	   2
P101258	6642271	   2
P101258	1783743	   2
P101512	1814991	   6
P101512	1529047	   4
P101716	2038567	   3
P101716	2036646	   3
P101716	2038176	   3
P101716	2036500	   4
P101716	2036499	   3
P101716	2036107	   3
P101716	2034711	   3
P101716	6587798	   3
P101716	2034413	   3
P101716	2033525	   3
P101829	1813441	   1
P101829	1807127	   1
P101829	1807113	   1
P101829	1798131	   1
P101829	1788850	   3
P101844	1817976	   1
P101844	6599418	   1
P101844	1812822	   1
P101844	1810978	   1
P101844	1807650	   1
P101844	1805958	   1
P101844	1802302	   1
P101844	1801736	   1
P101844	1799561	   1
P101844	1798314	   1
P101844	1797867	   1
P101844	1797013	   1
P101844	1795610	   1
P101844	1795552	   1
P101844	1793967	   1
P101844	1792711	   1
P101844	1791746	   1
P101844	1791353	   1
P101844	1791025	   1
P101844	1789729	   1
P101844	1787748	   1
P101844	1786748	   1
P101844	1786135	   1
P101844	1785653	   1
P101844	1784779	   1
P101988	1810702	   5
P101988	1793676	   1
P105229	1817991	   3
P105229	1816349	   1
P105229	1816255	   1
P105229	1816083	   1
P105229	1815747	   1
P105229	1815634	   1
P105229	1815582	   1
P105229	1815474	   1
P105229	1815195	   1
P105229	6567641	   1
P105229	6573946	   1
P105229	1812731	   1
P105229	1812535	   1
P105229	1812516	   1
P105229	1812323	   1
P105229	1811590	   1
P105229	1811458	   1
P105229	1811457	   1
P105229	1811436	   1
P105229	1811201	   1
P105229	1811270	   1
P105229	1811263	   1
P105229	1811259	   1
P105229	1811225	   1
P105229	1811185	   1
P105229	1810948	   1
P105229	1810641	   1
P105229	1810451	   1
P105229	6586376	   1
P105229	1809810	   1
P105229	1809671	   1
P105229	1809577	   1
P105229	1809134	   1
P105229	1808888	   1
P105229	1808229	   1
P105229	1808608	   1
P105229	1783570	   1
P105229	1807676	   1
P105229	1807648	   1
P105229	1807644	   1
P105229	1806650	   1
P105229	6567632	   1
P105229	1805954	   1
P105229	6643452	   1
P105229	1805569	   1
P105229	1805519	   1
P105229	1805329	   1
P105229	1805338	   1
P105229	1805018	   1
P105229	1805010	   1
P105229	1805033	   1
P105229	1804993	   1
P105229	6643489	   1
P105229	1804953	   1
P105229	1804891	   1
P105229	1804877	   1
P105229	1804611	   1
P105229	1804539	   1
P105229	6643471	   1
P105229	1804474	   1
P105229	1804141	   1
P105229	1803985	   1
P105229	6602259	   1
P105229	1803874	   1
P105229	1803785	   1
P105229	1803439	   1
P105229	1802188	   1
P105229	1802193	   1
P105229	1802067	   1
P105229	1802021	   1
P105229	1801844	   1
P105229	1805970	   1
P105229	1800458	   1
P105229	6573987	   1
P105229	1799835	   1
P105229	6642728	   1
P105229	1799365	   1
P105229	1799347	   1
P105229	6643457	   1
P105229	1798954	   1
P105229	6602257	   1
P105229	1798618	   1
P105229	1798620	   1
P105229	1798595	   1
P105229	1798420	   1
P105229	1797436	   1
P105229	2035409	   1
P105229	1798253	   1
P105229	2035377	   1
P105229	1798048	   1
P105229	1797668	   1
P105229	1797916	   1
P105229	2035303	   1
P105229	1797556	   1
P105229	1797332	   1
P105229	1797180	   1
P105229	1797036	   1
P105229	1797013	   1
P105229	1803358	   1
P105229	1795921	   1
P105229	1796219	   1
P105229	1795552	   1
P105229	1795526	   1
P105229	1794783	   1
P105229	1794543	   1
P105229	1794313	   1
P105229	1794255	   1
P105229	1794101	   1
P105229	1793967	   1
P105229	1793888	   1
P105229	1793896	   1
P105229	1793894	   1
P105229	6602284	   1
P105229	1793760	   1
P105229	6567638	   1
P105229	6573982	   1
P105229	1793659	   1
P105229	6573945	   1
P105229	1793421	   1
P105229	1793414	   1
P105229	6586363	   1
P105229	6573984	   1
P105229	1793014	   1
P105229	6573949	   1
P105229	1792696	   1
P105229	1792577	   1
P105229	1792012	   1
P105229	1791548	   1
P105229	1791426	   1
P105229	1791338	   1
P105229	1791238	   1
P105229	1791157	   1
P105229	1791031	   1
P105229	1790929	   1
P105229	1790843	   1
P105229	1788212	   1
P105229	1790495	   1
P105229	1788766	   1
P105229	1788521	   1
P105229	1788510	   1
P105229	6573980	   1
P105229	1787829	   1
P105229	1787098	   1
P105229	1787030	   1
P105229	6573981	   1
P105229	1786749	   1
P105229	1786452	   1
P105229	1786270	   1
P105229	6643453	   1
P105229	1785977	   1
P105229	1785978	   1
P105229	1785734	   1
P105229	1785606	   1
P105229	1785594	   1
P105229	1785475	   1
P105229	1785093	   1
P105229	1784711	   1
P105229	1783987	   1
P105229	1783650	   1
P105229	1783634	   1
P105229	2033057	   1
P105872	1818058	   4
P105872	1818043	   1
P105872	1816977	   1
P105872	2038137	   1
P105872	1814254	   1
P105872	1813911	   1
P105872	1813835	   1
P105872	1812979	   1
P105872	1811438	   1
P105872	2037337	   1
P105872	1810840	   1
P105872	1810434	   1
P105872	1809907	   1
P105872	6586376	   1
P105872	1783565	   1
P105872	1809760	   1
P105872	1808773	   4
P105872	1808321	   1
P105872	1808273	   1
P105872	1807676	   1
P105872	1806775	   3
P105872	6643463	   1
P105872	1806686	   1
P105872	1806644	   1
P105872	1806234	   1
P105872	1806048	   1
P105872	1786559	   1
P105872	1805568	   1
P105872	1805681	   1
P105872	1805567	   1
P105872	6642569	   1
P105872	1783575	   1
P105872	2036115	   4
P105872	1803328	   1
P105872	1803593	   1
P105872	1803320	   1
P105872	1803312	   1
P105872	1803305	   1
P105872	1803249	   1
P105872	1802979	   1
P105872	6643472	   1
P105872	1799385	   1
P105872	1798887	   1
P105872	1797969	   1
P105872	1797377	   1
P105872	1797261	   1
P105872	1795912	   4
P105872	1793760	   1
P105872	1793690	   1
P105872	1793659	   1
P105872	1791771	   1
P105872	1791588	   1
P105872	1791548	   1
P105872	1791400	   1
P105872	1790954	   1
P105872	1790869	   1
P105872	2033866	   1
P105872	1801009	   1
P105872	2033670	   1
P105872	1785565	   1
P105872	1788079	   1
P105872	1785735	   1
P105872	1553497	   1
P105872	7403679	   1
P105872	1786331	   1
P105872	1786295	   1
P105872	1786270	   1
P105872	1785887	   1
P105872	2033178	   1
P105872	1784764	   4
P105872	1784234	   1
P105872	1783599	   1
P105958	1809867	   4
P105958	1809867	   4
P106956	1922900	   1
P106956	1815816	   1
P106956	1814782	   1
P106956	1814753	   1
P106956	1814721	   1
P106956	1887131	   1
P106956	1915374	   1
P106956	1813252	   1
P106956	1812755	   1
P106956	1887101	   1
P106956	1811333	   1
P106956	1915501	   1
P106956	1808378	   1
P106956	1807210	   1
P106956	6607401	   1
P106956	1803995	   1
P106956	7072239	   1
P106956	1802076	   1
P106956	1796017	   1
P106956	1799395	   3
P106956	1799381	   1
P106956	1798343	   1
P106956	1881319	   1
P106956	1797475	   1
P106956	1887132	   1
P106956	1796090	   1
P106956	1794191	   1
P106956	1792874	   1
P106956	1887174	   1
P106956	1790512	   1
P106956	1789355	   1
P106956	1887665	   1
P106956	1788232	   1
P106956	7070630	   1
P106956	1785895	   1
P106956	1785543	   1
P106956	1915377	   1
P106956	7070661	   1
P107559	6642049	   1
P107559	1814708	   1
P107559	6571349	   1
P107559	1811763	   1
P107559	1811103	   1
P107559	1810150	   1
P107559	1809935	   4
P107559	1809893	   1
P107559	1809867	   4
P107559	1809858	   1
P107559	1809523	   1
P107559	1809498	   1
P107559	1809458	   3
P107559	1809445	   4
P107559	7576887	   1
P107559	1807686	   1
P107559	1803545	   1
P107559	1803450	   1
P107559	1803292	   1
P107559	1803300	   1
P107559	1802538	   1
P107559	1802429	   1
P107559	1800036	   1
