GID_LAT	GID_LON	mean
-88.92773	-81.5625	7.47006
-88.92773	-80.15625	7.44667
-88.92773	-78.75	7.43095
-88.92773	-77.34375	7.4083
-88.92773	-75.9375	7.37071
-88.92773	-74.53125	7.33817
-88.92773	-73.125	7.30574
-88.92773	-71.71875	7.27959
-88.92773	-70.3125	7.26561
-88.92773	-68.90625	7.23947
-88.92773	-67.5	7.21675
-88.92773	-66.09375	7.18702
-88.92773	-64.6875	7.15653
-88.92773	-63.28125	7.13833
-88.92773	-61.875	7.11781
-88.92773	-60.46875	7.08173
-88.92773	-59.0625	7.0415
-88.92773	-57.65625	7.00627
-88.92773	-56.25	6.98497
-88.92773	-54.84375	6.96535
-88.92773	-53.4375	6.9288
-88.92773	-52.03125	6.89228
-88.92773	-50.625	6.85564
-88.92773	-49.21875	6.82075
-88.92773	-47.8125	6.79081
-88.92773	-46.40625	6.75982
-88.92773	-45	6.73109
-88.92773	-43.59375	6.69551
-88.92773	-42.1875	6.66184
-88.92773	-40.78125	6.63232
-88.92773	-39.375	6.60078
-88.92773	-37.96875	6.56632
-88.92773	-36.5625	6.53989
-88.92773	-35.15625	6.50882
-88.92773	-33.75	6.48075
-88.92773	-32.34375	6.44311
-88.92773	-30.9375	6.4111
-88.92773	-29.53125	6.37837
-88.92773	-28.125	6.34534
-88.92773	-26.71875	6.30675
-88.92773	-25.3125	6.27504
-88.92773	-23.90625	6.24744
-88.92773	-22.5	6.21996
-88.92773	-21.09375	6.19361
-88.92773	-19.6875	6.16029
-88.92773	-18.28125	6.11527
-88.92773	-16.875	6.07889
-88.92773	-15.46875	6.04806
-88.92773	-14.0625	6.01863
-88.92773	-12.65625	5.98381
-88.92773	-11.25	5.95407
-88.92773	-9.84375	5.92228
-88.92773	-8.4375	5.90093
-88.92773	-7.03125	5.8651
-88.92773	-5.625	5.83852
-88.92773	-4.21875	5.81008
-88.92773	-2.8125	5.76965
-88.92773	-1.40625	5.73463
-87.5387	0	5.44359
-87.5387	1.40625	5.38887
-87.5387	2.8125	5.33318
-87.5387	4.21875	5.28696
-87.5387	5.625	5.24596
-87.5387	7.03125	5.18973
-87.5387	8.4375	5.14676
-87.5387	9.84375	5.09507
-87.5387	11.25	5.04697
-87.5387	12.65625	5.00889
-87.5387	14.0625	4.97344
-87.5387	15.46875	4.93517
-87.5387	16.875	4.89881
-87.5387	18.28125	4.85744
-87.5387	19.6875	4.81947
-87.5387	21.09375	4.79129
-87.5387	22.5	4.76268
-87.5387	23.90625	4.72818
-87.5387	25.3125	4.69046
-87.5387	26.71875	4.66366
-87.5387	28.125	4.63301
-87.5387	29.53125	4.60393
-87.5387	30.9375	4.57542
-87.5387	32.34375	4.55004
-87.5387	33.75	4.52851
-87.5387	35.15625	4.50433
-87.5387	36.5625	4.46852
-87.5387	37.96875	4.4379
-87.5387	39.375	4.41452
-87.5387	40.78125	4.39247
-87.5387	42.1875	4.36495
-87.5387	43.59375	4.3475
-87.5387	45	4.32903
-87.5387	46.40625	4.30591
-87.5387	47.8125	4.28581
-87.5387	49.21875	4.26764
-87.5387	50.625	4.25262
