GID_LAT	GID_LON	mean
-88.92773	-63.28125	229.167
-88.92773	-61.875	229.128
-88.92773	-60.46875	229.093
-88.92773	-59.0625	229.057
-88.92773	-57.65625	229.021
-88.92773	-56.25	228.983
-88.92773	-54.84375	228.944
-88.92773	-53.4375	228.906
-88.92773	-52.03125	228.862
-88.92773	-50.625	228.821
-88.92773	-49.21875	228.777
-88.92773	-47.8125	228.731
-88.92773	-46.40625	228.683
-88.92773	-45	228.645
-88.92773	-43.59375	228.601
-88.92773	-42.1875	228.549
-88.92773	-40.78125	228.501
-88.92773	-39.375	228.455
-88.92773	-37.96875	228.404
-88.92773	-36.5625	228.347
-88.92773	-35.15625	228.299
-88.92773	-33.75	228.248
-88.92773	-32.34375	228.201
-88.92773	-30.9375	228.149
-88.92773	-29.53125	228.09
-88.92773	-28.125	228.032
-88.92773	-26.71875	227.981
-88.92773	-25.3125	227.92
-88.92773	-23.90625	227.867
-88.92773	-22.5	227.811
-88.92773	-21.09375	227.759
-88.92773	-19.6875	227.701
-88.92773	-18.28125	227.645
-88.92773	-16.875	227.584
-88.92773	-15.46875	227.523
-88.92773	-14.0625	227.462
-88.92773	-12.65625	227.4
-88.92773	-11.25	227.339
-88.92773	-9.84375	227.285
-88.92773	-8.4375	227.226
-88.92773	-7.03125	227.163
-88.92773	-5.625	227.096
-88.92773	-4.21875	227.038
-88.92773	-2.8125	226.973
-88.92773	-1.40625	226.91
-87.5387	0	228.01
-87.5387	1.40625	227.879
-87.5387	2.8125	227.739
-87.5387	4.21875	227.618
-87.5387	5.625	227.482
-87.5387	7.03125	227.355
-87.5387	8.4375	227.224
-87.5387	9.84375	227.094
-87.5387	11.25	226.971
-87.5387	12.65625	226.842
-87.5387	14.0625	226.721
-87.5387	15.46875	226.597
-87.5387	16.875	226.468
-87.5387	18.28125	226.35
-87.5387	19.6875	226.237
-87.5387	21.09375	226.12
-87.5387	22.5	226.006
-87.5387	23.90625	225.884
-87.5387	25.3125	225.777
-87.5387	26.71875	225.674
-87.5387	28.125	225.564
-87.5387	29.53125	225.451
-87.5387	30.9375	225.352
-87.5387	32.34375	225.242
-87.5387	33.75	225.134
-87.5387	35.15625	225.041
-87.5387	36.5625	224.946
-87.5387	37.96875	224.844
-87.5387	39.375	224.746
-87.5387	40.78125	224.651
-87.5387	42.1875	224.556
-87.5387	43.59375	224.453
