GID_LAT	GID_LON	mean
-88.92773	-81.5625	6.38798
-88.92773	-80.15625	6.36163
-88.92773	-78.75	6.33373
-88.92773	-77.34375	6.30457
-88.92773	-75.9375	6.27784
-88.92773	-74.53125	6.25077
-88.92773	-73.125	6.22299
-88.92773	-71.71875	6.19231
-88.92773	-70.3125	6.1623
-88.92773	-68.90625	6.134
-88.92773	-67.5	6.10516
-88.92773	-66.09375	6.07544
-88.92773	-64.6875	6.04274
-88.92773	-63.28125	6.0101
-88.92773	-61.875	5.97913
-88.92773	-60.46875	5.94964
-88.92773	-59.0625	5.92206
-88.92773	-57.65625	5.89135
-88.92773	-56.25	5.85855
-88.92773	-54.84375	5.82703
-88.92773	-53.4375	5.79624
-88.92773	-52.03125	5.76551
-88.92773	-50.625	5.73664
-88.92773	-49.21875	5.70366
-88.92773	-47.8125	5.67014
-88.92773	-46.40625	5.6377
-88.92773	-45	5.60616
-88.92773	-43.59375	5.57575
-88.92773	-42.1875	5.54534
-88.92773	-40.78125	5.51417
-88.92773	-39.375	5.48191
-88.92773	-37.96875	5.45045
-88.92773	-36.5625	5.42139
-88.92773	-35.15625	5.38859
-88.92773	-33.75	5.35754
-88.92773	-32.34375	5.32626
-88.92773	-30.9375	5.29384
-88.92773	-29.53125	5.26401
-88.92773	-28.125	5.23457
-88.92773	-26.71875	5.20471
-88.92773	-25.3125	5.17482
-88.92773	-23.90625	5.14543
-88.92773	-22.5	5.11629
-88.92773	-21.09375	5.08802
-88.92773	-19.6875	5.05827
-88.92773	-18.28125	5.02949
-88.92773	-16.875	5.00138
-88.92773	-15.46875	4.97224
-88.92773	-14.0625	4.944
-88.92773	-12.65625	4.91754
-88.92773	-11.25	4.89114
-88.92773	-9.84375	4.86232
-88.92773	-8.4375	4.83631
-88.92773	-7.03125	4.81048
-88.92773	-5.625	4.78545
-88.92773	-4.21875	4.76024
-88.92773	-2.8125	4.73742
-88.92773	-1.40625	4.71252
-87.5387	0	4.38024
-87.5387	1.40625	4.33462
-87.5387	2.8125	4.29066
-87.5387	4.21875	4.24918
-87.5387	5.625	4.20603
-87.5387	7.03125	4.16511
-87.5387	8.4375	4.12791
-87.5387	9.84375	4.08954
-87.5387	11.25	4.05253
-87.5387	12.65625	4.0198
-87.5387	14.0625	3.98483
-87.5387	15.46875	3.9515
-87.5387	16.875	3.9221
-87.5387	18.28125	3.88964
-87.5387	19.6875	3.85988
-87.5387	21.09375	3.83217
-87.5387	22.5	3.80406
-87.5387	23.90625	3.77849
-87.5387	25.3125	3.75309
-87.5387	26.71875	3.72704
-87.5387	28.125	3.70129
-87.5387	29.53125	3.6795
-87.5387	30.9375	3.65725
-87.5387	32.34375	3.63598
-87.5387	33.75	3.61324
-87.5387	35.15625	3.59348
-87.5387	36.5625	3.5727
-87.5387	37.96875	3.55245
-87.5387	39.375	3.53281
-87.5387	40.78125	3.51633
-87.5387	42.1875	3.50193
-87.5387	43.59375	3.48465
-87.5387	45	3.46765
-87.5387	46.40625	3.45257
-87.5387	47.8125	3.44052
-87.5387	49.21875	3.42886
-87.5387	50.625	3.41586
-87.5387	52.03125	3.4023
-87.5387	53.4375	3.39119
-87.5387	54.84375	3.38076
-87.5387	56.25	3.3716
-87.5387	57.65625	3.36301
-87.5387	59.0625	3.35517
-87.5387	60.46875	3.34878
-87.5387	61.875	3.34429
-87.5387	63.28125	3.33894
-87.5387	64.6875	3.3329
-87.5387	66.09375	3.33265
-87.5387	67.5	3.33234
-87.5387	68.90625	3.32882
-87.5387	70.3125	3.3275
-87.5387	71.71875	3.32964
-87.5387	73.125	3.33271
-87.5387	74.53125	3.33579
-87.5387	75.9375	3.33955
-87.5387	77.34375	3.34257
-87.5387	78.75	3.3491
-87.5387	80.15625	3.35427
-87.5387	81.5625	3.36471
-87.5387	82.96875	3.37271
-87.5387	84.375	3.38042
-87.5387	85.78125	3.39274
-87.5387	87.1875	3.40602
-87.5387	88.59375	3.41831
-87.5387	90	3.43201
-87.5387	91.40625	3.44816
-87.5387	92.8125	3.46513
-87.5387	94.21875	3.48272
-87.5387	95.625	3.50275
-87.5387	97.03125	3.5242
-87.5387	98.4375	3.5455
-87.5387	99.84375	3.5685
-87.5387	101.25	3.59227
-87.5387	102.65625	3.62007
-87.5387	104.0625	3.64628
-87.5387	105.46875	3.6758
-87.5387	106.875	3.70431
-87.5387	108.28125	3.73485
-87.5387	109.6875	3.76572
-87.5387	111.09375	3.79873
-87.5387	112.5	3.83089
-87.5387	113.90625	3.86668
-87.5387	115.3125	3.89995
-87.5387	116.71875	3.93583
-87.5387	118.125	3.97326
-87.5387	119.53125	4.00919
-87.5387	120.9375	4.04725
-87.5387	122.34375	4.08699
-87.5387	123.75	4.12774
-87.5387	125.15625	4.16953
-87.5387	126.5625	4.21517
-87.5387	127.96875	4.26338
-87.5387	129.375	4.3108
-87.5387	130.78125	4.36284
-87.5387	132.1875	4.41623
-87.5387	133.59375	4.47706
-87.5387	135	4.53845
-87.5387	136.40625	4.60333
-87.5387	137.8125	4.67316
-87.5387	139.21875	4.7451
-87.5387	140.625	4.82429
-87.5387	142.03125	4.90465
-87.5387	143.4375	4.99103
-87.5387	144.84375	5.08183
-87.5387	146.25	5.17915
-87.5387	147.65625	5.27936
-87.5387	149.0625	5.38328
-87.5387	150.46875	5.48646
-87.5387	151.875	5.59535
-87.5387	153.28125	5.70717
-87.5387	154.6875	5.82739
-87.5387	156.09375	5.95021
-87.5387	157.5	6.07159
-87.5387	158.90625	6.1997
-87.5387	160.3125	6.32843
-87.5387	161.71875	6.45809
-87.5387	163.125	6.59431
-87.5387	164.53125	6.73194
-87.5387	165.9375	6.86651
-87.5387	167.34375	7.01144
-87.5387	168.75	7.15116
-87.5387	170.15625	7.293
-87.5387	171.5625	7.44107
-87.5387	172.96875	7.59099
-87.5387	174.375	7.73419
-87.5387	175.78125	7.87657
-87.5387	177.1875	8.02545
-87.5387	178.59375	8.1731
-87.5387	180	8.31894
-87.5387	-178.59375	8.46853
-87.5387	-177.1875	8.61784
-87.5387	-175.78125	8.75437
-87.5387	-174.375	8.89047
-87.5387	-172.96875	9.0248
-87.5387	-171.5625	9.16319
-87.5387	-170.15625	9.29561
-87.5387	-168.75	9.41961
-87.5387	-167.34375	9.53038
-87.5387	-165.9375	9.64805
-87.5387	-164.53125	9.7527
-87.5387	-163.125	9.85103
-87.5387	-161.71875	9.93992
-87.5387	-160.3125	10.0277
-87.5387	-158.90625	10.1077
-87.5387	-157.5	10.1762
-87.5387	-156.09375	10.2452
-87.5387	-154.6875	10.297
-87.5387	-153.28125	10.3391
-87.5387	-151.875	10.3801
-87.5387	-150.46875	10.4154
-87.5387	-149.0625	10.4388
-87.5387	-147.65625	10.4532
-87.5387	-146.25	10.4583
-87.5387	-144.84375	10.4533
-87.5387	-143.4375	10.4523
-87.5387	-142.03125	10.4418
-87.5387	-140.625	10.4261
-87.5387	-139.21875	10.4014
-87.5387	-137.8125	10.3675
-87.5387	-136.40625	10.324
-87.5387	-135	10.2847
-87.5387	-133.59375	10.2409
-87.5387	-132.1875	10.1932
-87.5387	-130.78125	10.1414
-87.5387	-129.375	10.0839
-87.5387	-127.96875	10.0256
-87.5387	-126.5625	9.96665
-87.5387	-125.15625	9.90392
-87.5387	-123.75	9.84214
-87.5387	-122.34375	9.78413
-87.5387	-120.9375	9.71783
-87.5387	-119.53125	9.64888
-87.5387	-118.125	9.58348
-87.5387	-116.71875	9.52919
-87.5387	-115.3125	9.47122
-87.5387	-113.90625	9.40448
-87.5387	-112.5	9.34367
-87.5387	-111.09375	9.28397
-87.5387	-109.6875	9.22668
-87.5387	-108.28125	9.16966
-87.5387	-106.875	9.10746
-87.5387	-105.46875	9.04906
-87.5387	-104.0625	8.99477
-87.5387	-102.65625	8.93883
-87.5387	-101.25	8.88328
-87.5387	-99.84375	8.83444
-87.5387	-98.4375	8.77785
-87.5387	-97.03125	8.72381
-87.5387	-95.625	8.67294
-87.5387	-94.21875	8.62108
-87.5387	-92.8125	8.56503
-87.5387	-91.40625	8.50613
