GRUMP_GID	GEONAMEIDS	ASCIINAMES	GEONAME_POP	GRUMP_POP	sum_aid	mean_ppt_prct_abs_diff_1995-1999_1870-1999	mean_ppt_prct_abs_diff_2015-2030_1870-1999	mean_ts_prct_abs_diff_1995-1999_1870-1999	mean_ts_prct_abs_diff_2015-2030_1870-1999
12056	3134331|3139075|3139081|3140084|3140390|3142657|3143244|3145375|3147465|3148129|3149563|3150851|3154209|3156529|3159016|3336585	Drammen|Fredrikstad|Halden|Jessheim|Kongsberg|Larvik|Lillestrom|Moss|Nesoddtangen|Oslo|Porsgrunn|Sandefjord|Sarpsborg|Ski|Skien|Tonsberg	1109212	1431527	0	3.91876567336646	5.36453327327377	0.29887514322012	0.73437886324785
70101	1253278	Velur	18951	43852	561250.839477543	1.54217	2.36828	0.168279	0.34524
52241	4229763	Waycross	14649	41444	0	0.33780551331719	6.42779162227604	0.21379169975787	0.44187603874092
61442	3565432	Cardenas	98515	82453	0	3.43076000000001	13.1769	0.155656	0.367334
55259	1264395	Mahendragarh	25728	23671	123785.046386719	5.81679	6.40084	0.184793	0.391585
75111	1735837	Sarikei	29281	25800	0	3.95709999999961	1.40621999999986	0.16165799999998	0.37078499999996
33237	784759	Ferizaj	59504	11852	145360.806060799	0.451609	5.84597000000001	0.332735	0.69158
72005	3674453|3686272|3686922	"Cerete|Cienaga de Oro|Monteria"	345556	324254	532114.055419922	2.60056999999999	14.1153000000001	0.178332	0.407663
23198	526558	Millerovo	38527	41928	6550.20956993117	2.02401000000001	2.00656000000001	0.346344	0.716697
38301	4254679	Bloomington	80405	108330	0	5.14041122364276	6.5847960515787	0.24133114694609	0.65734620781353
19902	2857943	Oelde	29297	25038	0	1.52172307692309	1.14959000000001	0.22276184615385	0.65394615384616
73088	2338400	Ijebu-Ode	209175	181308	6355798.62988229	1.46768	2.20015	0.153089	0.361543
54157	1184655	Alipur	33601	31858	238167.399414062	5.19224540983606	10.2378540983607	0.20893345901639	0.45470927868852
46507	5388735	Rosamond	18150	13401	0	7.23587999999999	13.2958	0.285991	0.603911
63771	3515603|3533107	Alamo|Tihuatlan	34787	35788	1004009.21514893	4.91746979591835	7.40415061224491	0.1910903877551	0.37527350145772
61790	1185111	Satkhira	128918	89714	3009085.73926122	0.37608199999996	0.71901299999993	0.16132299999999	0.31358999999997
41442	262603	Ermoupolis	11351	18360	0	7.77228000000001	9.89522	0.194216	0.420916
57485	1270504	Haldibari	14099	22956	214842.103393533	3.39684999999987	13.4862999999995	0.12651499999999	0.19638699999999
56805	1267115	Khalilabad	45321	59844	269066.197753906	0.316823	5.10528	0.143251	0.380638
28503	2127515|2129324	Makubetsu|Wakkanai	67491	10844	0	1.75949999999997	0.86427399999998	0.40360999999999	0.82050499999998
64358	1271680	Gangapur	24118	28701	62612.9461669923	6.52977999999997	6.87289999999997	0.150694	0.452415
82139	1069166	Antsirabe	186253	18169	27691172.9940209	2.18509	0.00767068	0.266644	0.514025
49452	274874|278913	"Habbouch|Nabatiye et Tahta"	218433	81258	669504.208984386	3.33862000000003	3.77598000000003	0.26333	0.525632
65146	1258099	Roha	90000	20506	126071.929077148	3.9963	4.08685	0.161058	0.409147
58304	1270618	Gursarai	25191	22483	96812.2094726562	9.77897	9.97352	0.053638	0.244053
55695	1269441	Jalali	18177	26186	370520.690917969	4.64947	5.53148	0.10542	0.270936
65197	1278698	Amudalavalasa	39124	43318	297185.822021484	2.72542	7.46199000000001	0.139503	0.331864
56657	1273369	Dausa	73034	60403	278107.09967041	9.01933000000001	7.18158	0.143012	0.363938
23470	2026643	Birobidzhan	76146	85047	9948.6138381957	5.18805499999993	6.07316641711221	0.46375568983956	0.91778517379679
32549	3109642	"Santiago de Compostela"	95092	78558	0	1.63124	11.1862000000001	0.147429	0.500068
56561	1283465	Dhankuta	22084	21429	180850.467086792	3.35282	3.33272	0.178497	0.44956
53874	1175446	"Kohror Pakka"	69743	64284	202620.026367188	9.21159	12.6181	0.212769	0.425878
86798	2185964|2187404|2187454|2193733|2208329|6231568|7302484	"Auckland|Mangere|Manukau City|North Shore|Papakura|Takanini|Waitakere"	1290021	1021537	0	1.20128	4.98991999999999	0.198404	0.38399600000001
57921	1257260	"Sarai Mir"	17849	30660	250694.787597656	9.16387	14.0209	0.0418087	0.153187
80370	3928245|3929172|3929631|3936456|3943423|3943957|3946083	"Callao|Chilca|Chosica|Lima|San Isidro|Santa Maria|Surco"	8986566	6949798	196286031.120667	1.86181238123513	1.24210612232781	0.15889774643705	0.39403107185275
38445	300377	Solhan	15303	22000	8555.9682769776	6.35232000000015	2.54513000000006	0.40686000000001	0.75645600000002
80589	1043893	Lichinga	109839	96451	22116.181137085	0.72384200000002	5.34600000000014	0.25089000000001	0.49500900000001
77168	2317397	Bandundu	118211	60579	4483915.03027246	1.21835999999997	4.17290999999988	0.170102	0.40939299999999
79681	1626703	Soe	27717	13004	112232.313720702	3.08098999999998	4.82565999999996	0.153548	0.360822
66168	1150533|1156257	"Ban Na|Sukhothai"	77174	36142	0	2.569669823932	0.28041098078687	0.15440698942038	0.32933497743471
61718	3980586	Valparaiso	10545	12301	182302.8203125	3.25837	5.74284999999999	0.25585	0.555087
67550	1268277	Kamalapuram	14677	15696	92982.2186279317	3.28662000000015	7.12959000000034	0.12851200000001	0.29497800000001
61133	1804874|8505006	"Kaihua|Wenshan City"	514404	149209	2738.51923370361	5.00989	3.60336	0.0930427	0.319641
62920	1268977|1275194	Brajarajnagar|Jharsuguda	158913	149974	1926695.69519042	5.07330999999992	3.95925999999996	0.0998275	0.30919699999999
20867	2832495|2866375|2884050	Kreuztal|Netphen|Siegen	164177	189560	0	2.01792	0.96320600000001	0.216136	0.67258
67633	1270036	Hirekerur	16688	14922	104258.942138663	0.15168999999999	3.35649999999983	0.16972899999999	0.36585199999998
57324	1263787	Mangaldai	24871	23365	29173.5631332397	3.1860799999998	6.3260699999996	0.14368899999999	0.28873999999998
68363	1254089	Tumkur	307359	243953	7312234.06616171	0.74162199999997	2.81011999999989	0.16858199999999	0.35352099999999
32456	5253498	"Fort Atkinson"	12368	22552	0	2.53474	6.83909000000002	0.308692	0.757023
52015	4019260|5293083	"Agua Prieta|Douglas"	85824	70582	221129.115018845	1.72348999357167	6.3299599763903	0.31654599881934	0.62618899766442
30874	680897	Corabia	20047	19899	163550.714477532	2.42319999999995	6.97684999999985	0.35480399999999	0.68811499999999
24642	3003603|3038086	"Allonnes|Le Mans"	156464	233456	0	1.82925999999998	2.96742999999998	0.196828	0.65597700000001
45162	5527953	Pampa	17994	21158	0	1.36106000000001	2.37413000000001	0.33645	0.668376
32507	611583	Tqvarch'eli	17847	15754	2113.59369659432	2.22949000000008	0.25649500000001	0.32765100000001	0.59090400000002
52693	1262951	Moga	130549	122242	585233.166503905	7.96005190476203	10.8313552380952	0.21783114285714	0.43645655238095
21442	2838201	Schluchtern	17260	16661	0	3.44091	3.10352	0.220055	0.711878
43054	4414200	"West Plains"	11986	15716	0	1.00532	3.05497000000001	0.281194	0.683545
84950	3434095	Esquina	26399	17598	224871.283813477	3.72711	3.33296000000001	0.18169	0.452504
21768	2882588	Kulmbach	27565	28172	0	4.50146000000002	3.03627000000001	0.222452	0.702347
50720	88834	Tukrah	23164	17434	0	13.4636	11.8212	0.237267	0.499907
32157	5601615	"Mountain Home"	14206	15420	0	0.953989	0.341152	0.465994	0.938086
68815	2334756	"Kaura Namoda"	69725	55973	60645.2968139648	3.67710421052631	5.14822157894737	0.22503363157895	0.46389594736842
33655	4935125	Dudley	11165	30391	0	2.20748000000001	3.96222000000001	0.279289	0.65298
81051	3460148	Januaria	34811	25773	2966575.20801544	2.64002311475409	2.52268672131146	0.21909986885246	0.49574575409836
25931	5803990	"Moses Lake"	20366	29990	0	1.21003998339462	1.30327998211508	0.39693999455279	0.76425298951215
23565	2817202	Vilshofen	16695	16482	0	6.02476999999997	4.08971999999998	0.240161	0.736947
33358	726872	Dupnitsa	34764	38853	53290.8066406245	0.999018	6.42021	0.338387	0.680303
69465	1270686	Gundlupet	27197	24068	111114.179077148	2.44075	0.976374	0.167087	0.357567
66343	1254953	Tanuku	68290	100130	1397969.21862788	0.95690299999997	1.93882999999994	0.13868	0.29369499999999
81742	3459785	"Joao Pinheiro"	28080	27109	184022.234344483	2.45120000000003	1.38104000000002	0.240655	0.48940000000001
68736	2357163	Nouna	29048	19031	57435.1981658933	9.11369999999996	14.6451999999999	0.226105	0.467976
33552	726890|728378	Pazardzhik|Stamboliyski	88047	79547	191426.187011719	2.16622307958478	7.52734955017297	0.34684983044983	0.66580557439446
65150	1273374	Daund	45440	120944	765269.342041006	4.15015999999991	2.20364999999996	0.167262	0.43794199999999
65807	1266814	Khed	14829	13613	64352.1946716293	3.74964999999988	2.71499999999991	0.154259	0.33983599999999
21371	2940512	Butzbach	25156	24655	0	2.37193457142882	1.47863268571458	0.21583020000001	0.6792915714286
70454	3623076	Liberia	45380	35434	304063.731689453	25.7445	39.2368	0.160094	0.337531
53210	1803782	Lichuan	72653	108830	6865.93753814697	4.47924	0.726117	0.158085	0.444593
77930	3391220	"Presidente Dutra"	30330	28039	7129.86526489252	2.31350999999999	5.28459999999998	0.235686	0.561713
22910	3074149	"Jindrichuv Hradec"	22812	18653	0	5.44948999999998	2.01139999999999	0.246794	0.721151
85234	3837441	"San Jorge"	16873	16464	12443797.8145809	4.78537	4.13444	0.163468	0.438329
84062	1011031	Delmas	92046	39359	888.115093708038	2.53569	0.31864	0.295913	0.511467
50556	1257545	Samba	26893	19492	0	6.3368	5.75798	0.226546	0.472959
9283	470530|543704|544370	Koryazhma|Kotlas|Vychegodskiy	114730	107432	35033.2157635689	6.56432568438013	5.5847222785828	0.38121178743962	0.93756016586153
77009	430569	Ngozi	21506	40245	2992797.32763627	2.72206999999992	13.6550999999996	0.21043299999999	0.44908099999999
71009	1562693	"Vinh Long"	103314	127480	2243899.61886588	3.91943999999998	3.42154999999999	0.194068	0.406538
54616	1266575|1270498	Haldwani|Kichha	174401	423661	10075795.3403318	4.24287029680369	2.23413780821918	0.15560669178082	0.42496153881279
75385	1623424	Tondano	33317	61407	560792.094192503	1.13128	4.05805	0.145315	0.377687
67775	1256537	Shikarpur	33273	30997	6793348.27636212	0.15168999999998	3.35649999999951	0.16972899999998	0.36585199999995
62789	1810295	Gaozhou	166069	394245	28519.3140182495	1.03491	4.66063000000003	0.108702	0.316962
84464	944540	Ventersburg	10698	13241	117.448091983796	1.29279000000001	3.46878000000004	0.262906	0.54708100000001
64362	3995402|8858132|8858150	"Conjunto Habitacional Villas del Pedregal|Morelia|Morelos"	617296	394979	1220219.8618927	3.29344999999997	3.84796	0.276875	0.507948
67408	1270435	Hangal	26604	23931	6910326.0670166	1.28334	0.568038	0.159624	0.36266
36808	5570065	"Red Bluff"	14076	27345	0	1.33674987176705	7.38138929191146	0.31876496942123	0.68411793437332
70132	1260697	Palladam	31935	28367	1197601.72705068	1.54217	2.36828	0.168279	0.34524
76211	3385088	Vigia	29229	27645	6905.14244842554	0.47698800000002	4.09685000000015	0.18590800000001	0.42445700000002
71843	2395261	Bassila	23616	19644	66375.2929687499	1.97813	0.147265	0.150223	0.370528
64180	3740016	"Ti Port-de-Paix"	34657	28973	89152.214050293	18.1088	38.1609	0.12898	0.26765
43866	2110743|2110893|2111901|2112232|2112312|2112539|2112708|2112913|6822096	Funaishikawa|Hitachi|Hitachi-Naka|Iwaki|Katsuta|Kitaibaraki|Mito-shi|Takahagi|Tomobe	1259816	819802	0	0.71136986591276	0.82313274394184	0.20404850565428	0.4548030072698
6342	602150	Umea	74005	69253	0	3.73795471698118	7.52271859669821	0.3775844428066	0.96374514740565
61956	3559416	Encrucijada	26155	33774	0	5.08674134082102	15.5239040919668	0.14803703902128	0.33927808943077
26479	2997626	Lons-le-Saunier	20678	27881	0	2.80434	5.10692	0.240379	0.732534
36766	616631	Armavir	25963	42820	8628396.02026244	2.29453	3.60838	0.405789	0.716582
28247	2038679	Acheng	144665	324793	33831.6966648102	8.28709000000002	9.39679000000001	0.316866	0.859699
56916	1273166	Dergaon	13366	12491	107787.528938293	5.28973	0.033719	0.149057	0.373859
29084	3192409	Prijedor	36347	22372	1107847.33410568	3.13849	3.57989	0.288866	0.714936
84740	3429594|3436230	Avellaneda|Reconquista	113261	83722	392693.770385749	3.91988000000007	3.07732000000004	0.179768	0.45319500000001
69837	1259222	"Punjai Puliyampatti"	15066	13775	115611.374877921	2.44074999999982	0.97637399999993	0.16708699999999	0.35756699999997
34071	2036959	Heishan	68603	74542	260577.81296538	3.84546999999982	9.76905999999952	0.25745999999999	0.69528599999997
74479	2228028	Mbandjok	26947	15267	17592.0464782716	1.69236999999999	2.09588999999999	0.15078	0.368685
67401	1685577|1697175	Olongapo|Subic	288842	84748	250756.950225829	0.20615408923077	0.4420292	0.16828809230769	0.37304103076923
23154	2953568	Backnang	35778	34458	0	3.85262000000004	4.84501000000005	0.223031	0.72744700000001
72237	1251081	Anuradhapura	60943	61647	3170252.0012209	1.81742000000003	2.71118000000004	0.15264	0.339866
12604	2688368	Norrkoping	82903	91182	0	3.93664098662211	2.57974501672239	0.27952061538462	0.69542907190635
23292	3057630|3060077|3075654	Hodonin|Holic|Skalica	52774	51559	0	4.50679000000001	2.24395	0.264702	0.713206
67003	1261667	Navalgund	23208	21453	359603.232055664	2.02625	2.67801	0.150957	0.371561
18298	2944354	Bremervorde	19268	19133	0	2.55230162790699	2.81868465116281	0.2308633255814	0.62296939534884
80942	3946937	Azangaro	13290	13285	87605.6818237316	4.82507999999967	10.4087999999993	0.27113599999998	0.66008099999996
82802	3459452	Junqueiropolis	13965	36500	215016.402282714	0.41663	0.383831	0.17986	0.442913
27251	3031009	Bourg-en-Bresse	45340	63538	0	2.82285480225989	5.53691576271186	0.24750539548023	0.74908836723164
29025	665010	"Targu Jiu"	97179	104929	555435.28320312	1.56233268292681	5.99385487804873	0.34858519512195	0.69733473170731
55853	1278921	Amanpur	10362	10971	149971.670898438	4.64947	5.53148	0.10542	0.270936
60014	1273978	Chorhat	14101	12758	47531.7443847653	8.63368000000154	6.05088000000108	0.04084930000001	0.24710500000004
76315	3405006	Braganca	57163	46623	12330.6115150451	1.96402999999999	4.15413999999997	0.155527	0.375663
19769	2913922|3098130	Guben|Gubin	38237	36363	44669.4340820312	4.4814475	0.62553545	0.2352453	0.6874982
20418	2857291|2949773	Bestwig|Olsberg	27578	21454	0	2.01792000000001	0.963206	0.216136	0.67258
70497	1263952	Manapparai	36926	35360	201682.989868158	0.13989	4.55254	0.167466	0.315955
51466	1264241	Majitha	13900	46635	160628.423828128	9.12811999999897	10.2792999999988	0.22119699999997	0.44650299999995
65785	3523791	Macuspana	30409	44333	970494.349916944	3.24062967960988	9.33828907675489	0.21362197887992	0.48257795228914
63713	1581298	Haiphong	602695	784601	192762688.344968	4.59822999999998	1.00248	0.0931938	0.243321
43040	1786731	Qingzhou	117056	281408	2017253.81039393	0.105565	10.6462	0.234363	0.485642
28806	688105	Yevpatoriya	105223	104943	64397.2092285157	1.91428000000001	2.40681000000002	0.347015	0.620992
47656	1170951	Mansehra	66486	58584	1168513.33569368	8.81601999999999	18.1628	0.253798	0.539853
51940	1275631	Bilaspur	14037	12863	507411.422729492	9.01635	7.10382	0.246644	0.529381
84455	994023	"Jan Kempdorp"	13485	20479	710.434341430672	0.850247	2.62837000000001	0.289854	0.571753
20271	756867	"Tomaszow Mazowiecki"	67197	65745	80142.2199707028	1.55235999999999	1.31524	0.287535	0.68695
57079	1272674	Dhupgari	41168	45929	64873.2374267481	3.39684999999952	13.4862999999981	0.12651499999998	0.19638699999997
78698	1648451	Bojonegoro	86568	98163	136426.95703125	3.1787	3.02379	0.17327	0.404407
56686	1261642	Nawabganj	17015	15883	183556.934082021	0.96479399999996	3.54653999999985	0.13974999999999	0.33465499999999
14774	597188	Mazeikiai	41309	41977	5980.67919921875	4.14549000000005	6.26751	0.281271	0.75864400000001
55968	1783621	Zunyi	466292	756951	31652.884902954	1.19757000000001	3.07413999999999	0.117185	0.412061
66508	1261309	Nipani	60351	57584	6940687.74590991	1.02663999999997	2.54206999999993	0.179341	0.39441599999999
50991	2526488	Youssoufia	64910	57608	4561768.72375346	14.7207336283186	24.1691132743364	0.21789603539823	0.55121365486726
82094	881164	Shurugwi	17075	22251	298.214588165282	5.10872999999991	0.74798199999999	0.292773	0.53737199999999
41701	1215957	Tirmiz	140385	95179	313025.187229155	5.10258999999995	7.80871999999995	0.380816	0.77437299999999
46933	2532394	"Souq Larb'a al Gharb"	44059	38758	82296.4114379883	12.9877	15.0333	0.318106	0.741905
21510	693581	Slavuta	33080	37658	34289.4230957031	0.849145	0.987075	0.33821	0.732256
55215	3995050|4018761	Allende|Nava	38275	26542	1029474.75	1.47367000000001	2.04299	0.298973	0.565375
78510	3698608	Celendin	14660	15648	29986.1517333982	2.45348999999971	2.49653999999971	0.13484699999998	0.41741599999995
14550	466806|528056	Medvedevo|Yoshkar-Ola	295507	314878	21528.586397171	6.70499000000008	6.28104999999997	0.368113	0.87535600000001
55234	1275476	Bisauli	32154	27874	80120.4492187445	4.73808999999966	2.25105999999984	0.15724899999999	0.38835699999997
34424	784700|785380|792419	Bosilovo|Strumica|Vasilevo	70337	41549	3106335.80639648	3.30625	7.6096	0.346585	0.6623
31910	2128147	Shimo-furano	25872	13798	0	1.61091507936509	1.39813236507936	0.33480414285714	0.66886722222222
27378	3189595	Subotica	100000	98544	102781.216278076	0.887311	2.17192999999999	0.311788	0.690513
73233	2287790	Issia	50313	29029	19496.8065185547	2.13696	3.17559	0.1364	0.336476
57300	1278152	Auraiya	70508	87166	3208141.17285184	11.4835	15.2502	0.0203992	0.168879
81361	889215	Kariba	25531	27553	680.453751564094	1.95249577551017	0.89304004081631	0.29066587755101	0.51067095918366
32775	5983175|6058560|6158357|6184365	"Ingersoll|London|St. Thomas|Woodstock"	428641	506673	0	2.50255932542161	6.60617597751404	0.28774726545909	0.70619001124298
61241	1277029	Barddhaman	301725	228298	862670.062866211	0.78873615929206	3.20718786725681	0.14739804424779	0.30614008849558
49657	1168015	"Pindi Gheb"	34301	33207	209729.500976556	10.1890999999995	17.9767999999991	0.19276499999999	0.40971099999998
64078	1261580	Nayagarh	16001	29570	285237.216796875	2.3547457254902	8.49826	0.13172319607843	0.33089907843137
26357	699839|707244|712260	"Beryslav|Kakhovka|Nova Kakhovka"	102368	109521	125867.272583008	2.15985000000001	0.600043	0.3707	0.672881
54678	1809412	Guli	536000	265838	4315.58877468109	2.14285999999997	6.58227999999989	0.19237	0.47120299999999
83572	1003462	Ga-Kgapane	13000	82245	1411.94070339203	6.8045368	1.99668028571428	0.26494206285714	0.47890393714286
19688	2878943	Lemgo	41943	37683	0	1.21160000000001	1.26608000000001	0.226903	0.6423
53785	1266014	Kotdwara	27009	26242	343445.754638665	4.59987	1.40703	0.211303	0.480234
76926	3393008	Parintins	64428	54412	5479.84936523435	5.58992000000021	7.88657000000029	0.12886	0.38524900000001
85631	3838583|3838638|3841500|3854895|3854985|3855302|3855370|3862738|3865385	"Arroyo Seco|Capitan Bermudez|Fray Luis A. Beltran|Funes|Gobernador Galvez|Granadero Baigorria|Perez|Roldan|Rosario"	1393722	991542	27972341.1759078	3.23073999999998	4.15478999999994	0.18034599999999	0.440308
64797	3982213|4018227	Armeria|Tecoman	96532	75974	755192.33581543	4.93547	5.24085000000001	0.174392	0.35784
71696	2290849	Bouna	23570	13456	37846.7420654297	1.86361000000001	0.25682	0.136147	0.322596
72368	1229293	Puttalam	45661	41881	5758118.65814125	1.81741999999998	2.71117999999997	0.15264	0.339866
53467	1259075	Radaur	12328	11641	39386.1511230463	5.01076999999993	3.45265999999995	0.182625	0.43140899999999
64557	3580661	"George Town"	29370	33658	0	8.95678999999983	20.2587999999997	0.135523	0.28706799999999
52816	4699540	Huntsville	38548	38314	0	1.60278993971552	2.28249991415013	0.22731499145018	0.52128698039324
19548	1520240	Pavlodar	329002	200711	474526.224349972	3.18046118088098	10.4617662136831	0.4439171593252	0.9797053833177
45393	2477461|2494548	Hammamet|Tebessa	662868	178549	0	13.0776999999999	17.9528	0.304653	0.722306
62214	1256333	Sikka	19404	33928	215813.934692379	11.2980832214763	24.3640892617445	0.16050327516778	0.41273180536912
31176	463966|537344|537345|579574	Baksan|Dugulubgey|Islamey|Zayukovo	79942	34204	4867.33257675171	3.35183999999993	1.55233999999996	0.36526099999999	0.64555299999999
61605	1278774	Amlagora	19038	34210	177486.94909668	0.958956	4.23356	0.141654	0.303067
75122	1732869|1732871	Bakri|Muar	158177	157314	0	0.92004599999999	6.28333999999994	0.151691	0.464762
43020	5515743	Guymon	11442	11203	0	2.00196999999996	3.57830999999992	0.31516099999999	0.69398299999999
79201	1649539	Baucau	16000	12248	33259.8706054694	2.27058000000014	7.12237000000043	0.15548500000001	0.37143700000002
73369	337853	"Felege Neway"	33429	20698	50758.5410156247	6.4646	12.8399	0.160773	0.359712
26448	2973510|2984775|3021372|3025324|3025496|3027484|3034126	Beaune|Chalon-sur-Saone|Chenove|Chevigny-Saint-Sauveur|Dijon|Quetigny|Talant	270060	443760	0	2.61718143126176	5.23041340866308	0.23844522724419	0.72454349780289
19545	2633397|2633551|2633563|2633681|2633691|2633912|2633936|2634217|2634491|2634493|2634616|2634617|2634672|2634725|2634853|2634910|2635785|2636276|2636341|2636465|2636484|2636486|2636670|2636767|2636769|2636881|2636995|2637435|2637546|2637607|2637702|263794	"Acocks Green|Aldridge|Alfreton|Armthorpe|Arnold|Ashby de la Zouch|Atherstone|Baildon|Barnsley|Bartley Green|Batley|Bedworth|Beighton|Belper|Bentley|Bingley|Birmingham|Bloxwich|Bolsover|Bolton upon Dearne|Boughton|Bradford|Brierley Hill|Brighouse|Bromsgro"	6636335	9354620	0	0.46068631978011	0.56788753407265	0.20697756658135	0.59064604170231
30350	3192236	"Novi Travnik"	10006	11092	293300.216766355	1.77814	2.41010999999999	0.298252	0.687705
87243	2179670	Wanganui	40268	42885	0	2.12654941176471	3.68334464052288	0.21561411764706	0.41969616993464
43303	172082	I`zaz	66138	22594	0	6.87396000000006	5.77194000000005	0.34687	0.663411
62876	1267538	Katangi	15321	14613	48060.7006225591	3.05524000000006	0.195984	0.116891	0.35536200000001
69145	1254327	Tiruvannamalai	138243	128619	31937761.5212447	0.972257	2.10903	0.161702	0.329071
67171	3575635	Roseau	16571	37322	289316.036132812	16.4032	24.3767	0.104652	0.259282
14304	1490140	Tara	26986	27687	5776.61448669426	3.64532999999988	7.76653999999978	0.46175199999999	1.05590999999997
42788	1784178	Zhoucun	122402	47869	30242.4914855965	0.105565	10.6462000000001	0.234363	0.485642
33411	3114965	Ourense	107742	119174	0	1.63382219718313	11.1852771830989	0.14770805915493	0.50067260845071
8651	637292	Savonlinna	27353	16712	0	4.77522467105261	6.81186046052629	0.36443261842105	0.94553425657894
63959	1274237	Chikhli	52841	47457	78266.1827087375	3.83446999999985	6.92804999999973	0.15037399999999	0.41319599999998
21494	2902768	Hof	49239	68267	0	4.59168247933884	3.03207462809918	0.2249120661157	0.70617281818182
46374	1795196	Tongchuan	223603	399255	1027170.92375211	4.10279004184084	6.969232761506	0.25310792050208	0.50832156485354
13211	489088	"Staraya Russa"	34303	43580	30627.4190883636	2.21564999999999	4.21862999999999	0.341253	0.868118
64846	1266124	Koratla	60231	94123	750915.90344237	3.39333999999993	5.81644999999987	0.140986	0.33463399999999
69782	3617052	Rivas	30293	31118	5581213.88281258	12.7667	19.7913	0.161198	0.341163
28530	2034497	Guangming	112819	194020	52829.1442489583	8.73873999999921	12.2601999999989	0.27955099999998	0.81644999999993
85549	3433658	Gualeguaychu	78676	74118	431575.442138675	3.44252000000001	3.77827000000003	0.18782	0.44918
16200	598655	Jurbarkas	13102	13630	0	2.66006999999997	4.69887999999995	0.301036	0.75491599999999
60012	1276939	"Bari Sadri"	15616	14832	25315.4318847656	6.37308	11.0175	0.151779	0.398251
23981	3017609	Fougeres	23719	29633	0	1.69769000000004	1.74015000000004	0.18093700000001	0.60476600000002
24887	2873291	Marktoberdorf	18505	18144	0	5.33421	4.47980999999999	0.228914	0.727581
68907	1265863	Krishnagiri	66419	64856	619937.164306641	0.972257	2.10903	0.161702	0.329071
67699	1259264	Pulivendla	33615	36014	247952.583007812	3.28662	7.12959	0.128512	0.294978
21725	3029030	Cambrai	36492	55022	0	2.20724999999999	1.02566	0.208144	0.65659
60481	4011743	"Victoria de Durango"	457140	438001	1322907.41455078	0.20143699999999	8.42517999999984	0.24977699999999	0.58752899999998
82712	3901547	Villamontes	18761	18093	373569.51197052	2.30548999999999	0.302536	0.240417	0.538971
27607	5961564|6354908	"Glace Bay|Sydney"	125936	83520	0	0.52527581124999	1.16203513750001	0.20435965874999	0.57375905500002
49342	4447161	Starkville	23888	31394	0	0.62747706523752	2.66487027706117	0.24988502598004	0.56103605832978
39814	315795	Elbistan	80456	71659	18449860.9487919	7.42275748031503	5.35248244094494	0.35395770078741	0.66488432283465
17124	3085610	Slawno	13415	15537	51895.3719482422	4.40273	1.80113	0.266903	0.673307
65549	105072|110690	"Abha|Khamis Mushait"	598439	436011	0	2.75290674226242	4.04641917822845	0.20663048505871	0.49249491195304
25801	665003	"Targu Neamt"	20473	30967	281990.220703121	0.330027	5.16887999999993	0.36275499999999	0.71842499999999
58958	107959|108890|109059|109101|109571|109915	"Al Battaliyah|Al Hufuf|Al Mubarraz|Al Munayzilah|Al Qurayn|At Taraf"	650282	587450	0	38.1002602001901	63.5877191134424	0.1928211244042	0.47387975834129
74901	1214882	Kisaran	129911	110805	204390.447998047	3.52356	2.3764	0.152548	0.336601
84558	3445993	Tubarao	67245	92851	244745.93724823	0.665889	3.41162999999999	0.144851	0.348803
80069	1037370	Mocimboa	27909	29575	2664100.03738391	1.76848000000002	0.65236200000001	0.188866	0.43188500000001
71220	1563926	"Tra Vinh"	57408	72458	387292.765869137	2.93345000000001	1.03399	0.184149	0.38064
45819	5301067|7261968	"Kingman|New Kingman-Butler"	40202	40150	0	5.61395972861222	12.0984994151393	0.36316198244417	0.76354496308902
46518	1816406	Bianzhuang	65381	115986	14157.7244720457	3.50554	6.32017	0.188	0.474027
33027	2035801	Meihekou	99419	327930	102350.028911583	6.07053999999963	9.57156999999939	0.30083699999998	0.77275199999995
21619	2896736	Idstein	22810	22362	0	3.14433000000001	2.60320000000001	0.215163	0.693935
29232	3192224	Pula	59078	73239	12608344.0620105	4.29404285714284	4.36905428571429	0.26940728571429	0.70074271428572
29236	3180496	Carmagnola	23012	25050	0	3.81419711538461	4.63736807692308	0.25548490384615	0.76946721153846
65790	3527023	"Ciudad de Huajuapam de Leon"	47844	35813	333082.59576416	5.84356488000001	7.76601080000021	0.232500608	0.444743968
17023	2633553|2634096	Whitehaven|Workington	45421	53723	0	0.55989224114583	0.58680872222222	0.22535614930555	0.56774957986111
44081	1849429|1851357|1853081|1855863|1856215|1857659|1858858|1861838|1865207|6825489	Arai|Iiyama|Joetsu|Kamimaruko|Komoro|Nagano-shi|Nakano|Saku|Suzaka|Ueda	980971	835013	0	0.28657824832479	2.93013197871484	0.19749817973985	0.44239430744975
43804	305680	Beykonak	30339	24983	59891.7779388428	7.39028133858266	5.64437629921257	0.19930413385827	0.42310228346456
19316	2749668|2756232	Elburg|Oldebroek	44854	26254	0	0.47723699999999	2.15628999999996	0.220948	0.60538999999999
50791	4570284|4591896	"Beaufort|Port Royal"	23039	59308	0	0.554305	5.39280999999997	0.183089	0.41306199999999
64679	3504158	Jarabacoa	29983	23313	358558.713378896	14.0494999999996	28.9003999999992	0.18218799999999	0.37743699999999
39208	1805733	Jinchang	144363	166385	3559.43960952736	4.72130999999979	12.8196999999994	0.32382899999999	0.65127299999997
